Paper_ID,Rater_1,Rater_2,Rater_3,Rater_4,Rater_5,Rater_6
1924,0,0,0,0,1,0
1925,0,1,1,1,1,1
1926,1,0,0,0,0,0
1927,0,0,0,1,1,0
1928,0,0,0,0,0,0
1929,0,0,1,0,0,0
1930,0,0,0,0,0,0
1931,0,0,0,0,0,0
1932,0,0,0,0,1,0
1933,0,0,0,0,0,0
1934,0,0,0,0,0,0
1935,0,0,0,0,0,0
1936,1,1,1,0,1,1
1937,0,0,1,0,0,0
1938,1,1,1,1,0,0
1939,0,0,0,0,0,0
1940,0,0,0,0,0,0
1941,0,0,0,0,0,0
1942,0,0,0,0,0,0
1943,1,1,0,1,1,1
1944,1,0,1,1,0,1
1945,1,1,1,1,1,1
1946,0,0,0,0,0,1
1947,0,1,0,1,0,0
1948,0,0,0,0,0,0
1949,0,0,0,0,0,0
1950,1,0,0,0,0,0
1951,0,0,0,0,0,0
1952,0,0,0,0,0,0
1953,0,0,0,0,0,0
1954,1,1,1,1,1,1
1955,1,1,1,1,1,0
1956,1,1,1,0,1,1
1957,0,0,0,0,0,0
1958,0,0,0,0,0,0
1959,1,0,0,0,0,0
1960,0,1,1,1,1,1
1961,0,0,0,0,0,0
1962,0,0,0,0,0,0
1963,1,1,1,0,1,1
1964,0,0,0,0,1,0
1965,0,0,0,1,0,0
1966,0,1,0,0,0,0
1967,0,0,0,0,0,0
1968,0,0,0,0,0,0
1969,1,0,0,0,0,0
1970,0,0,0,0,0,0
1971,0,0,0,0,0,1
1972,1,1,1,1,1,1
1973,0,0,0,0,0,0
1974,0,0,0,0,0,0
1975,0,0,0,0,0,0
1976,1,1,1,1,1,1
1977,0,0,0,0,0,0
1978,0,1,0,0,0,0
1979,1,1,1,1,1,1
1980,1,1,1,1,0,1
1981,0,0,1,0,0,0
1982,1,1,1,1,1,1
1983,0,0,1,0,0,0
1984,0,0,1,0,0,1
1985,0,0,0,0,0,0
1986,0,0,0,0,0,0
1987,1,1,1,1,1,1
1988,0,0,1,0,0,0
1989,0,0,0,0,0,1
1990,1,1,1,1,1,1
1991,1,1,1,1,1,1
1992,0,0,1,0,0,0
1993,0,0,0,0,1,0
1994,0,0,0,0,0,0
1995,1,1,1,1,1,0
1996,0,0,0,0,0,0
1997,0,1,1,1,1,1
1998,0,1,0,0,0,0
1999,1,0,0,0,0,0
2000,0,0,0,0,0,0
2001,0,0,0,0,0,0
2002,0,0,0,0,1,0
2003,1,1,1,1,1,1
2004,0,0,0,1,0,0
2005,1,0,0,0,0,0
2006,1,1,1,1,1,1
2007,0,0,1,0,0,1
2008,1,1,1,1,1,1
2009,0,0,0,0,0,0
2010,0,0,0,0,0,0
2011,1,0,0,0,0,0
2012,0,1,0,0,0,0
2013,0,1,1,1,0,1
2014,0,0,0,0,0,0
2015,0,0,1,0,0,0
2016,0,0,0,1,0,0
2017,0,1,0,0,0,0
2018,1,0,1,1,1,1
2019,0,0,0,0,0,0
2020,0,0,0,0,0,0
2021,1,1,1,1,1,1
2022,0,0,0,0,0,1
2023,1,0,1,1,1,1
2024,0,0,0,1,0,0
2025,0,0,0,0,0,0
2026,0,0,0,0,0,0
2027,1,1,0,1,1,1
2028,1,1,1,0,1,1
2029,0,0,1,0,0,0
2030,0,0,0,0,0,0
2031,0,0,0,0,0,0
2032,0,0,0,0,0,0
2033,0,1,0,0,0,0
2034,1,1,1,1,1,1
2035,0,0,0,0,0,0
2036,0,0,0,0,0,0
2037,0,1,0,0,0,0
2038,0,0,0,0,0,1
2039,0,0,1,0,0,0
2040,0,0,1,0,0,0
2041,1,1,1,1,1,0
2042,0,0,0,1,0,0
2043,0,0,0,0,0,0
2044,0,0,0,0,0,0
2045,1,1,1,1,1,1
2046,1,1,1,1,1,1
2047,0,1,0,0,0,0
2048,0,1,1,1,1,1
2049,0,0,0,0,0,0
2050,0,0,1,0,0,0
2051,0,0,0,0,0,1
2052,0,0,0,0,0,0
2053,0,0,0,0,0,0
2054,1,0,1,1,1,1
2055,0,1,1,1,1,1
2056,0,0,0,0,0,1
2057,0,0,0,0,0,0
2058,0,0,0,0,0,0
2059,0,0,0,0,0,0
2060,0,0,1,0,0,0
2061,0,0,0,0,0,0
2062,0,0,0,0,0,0
2063,1,1,1,1,1,1
2064,0,0,0,1,0,0
2065,0,0,0,0,0,0
2066,1,1,1,1,1,1
2067,0,0,0,0,0,0
2068,0,0,0,0,0,0
2069,0,1,0,0,0,0
2070,0,0,0,0,0,0
2071,1,1,1,1,1,1
2072,0,0,0,0,0,0
2073,0,0,0,0,0,0
2074,1,1,1,1,0,1
2075,1,1,1,0,1,1
2076,1,1,0,1,1,0
2077,0,1,0,0,0,0
2078,0,0,0,0,0,0
2079,1,1,1,0,1,1
2080,1,1,1,1,1,1
2081,1,1,0,0,1,0
2082,0,0,0,0,0,0
2083,0,0,0,0,0,0
2084,1,1,1,0,1,1
2085,0,0,0,0,0,0
2086,0,0,0,0,0,0
2087,0,0,0,0,1,0
2088,1,0,0,0,0,1
2089,1,1,1,1,1,1
2090,0,0,0,0,0,0
2091,1,0,1,1,1,0
2092,1,0,1,1,1,1
2093,1,0,0,0,0,0
2094,0,0,0,0,1,0
2095,0,0,0,0,0,0
2096,1,1,1,1,1,1
2097,0,0,0,0,0,0
2098,0,0,0,0,0,0
2099,1,1,1,1,1,0
2100,0,0,0,0,1,0
2101,1,1,0,1,1,1
2102,0,0,0,0,0,1
2103,0,0,0,0,0,0
2104,0,0,0,1,0,0
2105,1,1,1,1,0,1
2106,0,0,0,1,1,0
2107,1,1,1,1,1,1
2108,1,0,1,1,0,1
2109,0,0,0,0,0,0
2110,1,1,1,1,1,1
2111,1,0,0,0,0,1
2112,0,0,1,0,1,0
2113,0,0,0,0,0,0
2114,1,1,0,1,1,1
2115,0,0,0,0,0,1
2116,0,0,0,0,0,1
2117,0,0,0,0,0,0
2118,0,1,0,0,0,0
2119,0,1,0,0,0,0
2120,1,0,1,1,1,1
2121,1,1,1,1,1,1
2122,0,0,0,0,0,0
2123,1,1,1,1,1,1
2124,0,0,0,0,0,0
2125,1,1,1,1,1,1
2126,0,0,0,0,0,0
2127,0,0,0,0,0,0
2128,0,0,1,0,0,0
2129,1,1,1,0,1,1
2130,0,0,0,0,0,0
2131,0,1,0,0,0,0
2132,0,0,1,0,0,1
2133,0,0,0,0,0,0
2134,1,1,0,0,0,0
2135,1,1,1,1,1,0
2136,1,1,1,1,1,1
2137,0,1,0,0,0,0
2138,1,1,1,1,1,1
2139,0,0,0,0,1,0
2140,1,0,1,1,1,1
2141,1,1,1,1,1,1
2142,1,0,0,0,0,0
2143,1,1,1,1,1,1
2144,0,0,0,0,1,0
2145,0,0,0,1,0,0
2146,1,1,1,1,0,0
2147,0,0,1,1,0,1
2148,0,0,0,0,0,0
2149,1,0,0,0,0,0
2150,1,1,1,1,0,1
2151,0,0,0,0,0,0
2152,0,0,0,0,0,0
2153,1,1,1,1,1,1
2154,1,1,1,1,1,1
2155,0,0,0,0,1,1
2156,0,0,0,0,1,0
2157,0,0,0,0,0,0
2158,0,0,0,0,0,1
2159,0,0,0,0,0,0
2160,1,1,1,1,1,1
2161,0,0,0,0,0,0
2162,0,0,0,0,0,0
2163,0,0,1,0,0,0
2164,1,1,1,1,1,1
2165,0,0,0,0,0,1
2166,1,1,1,1,1,0
2167,0,0,0,0,0,0
2168,0,0,0,0,0,0
2169,0,0,0,0,0,1
2170,0,0,1,1,0,0
2171,1,0,0,0,0,0
2172,0,0,0,0,0,0
2173,0,0,0,0,0,0
2174,1,1,1,1,1,1
2175,0,0,1,1,0,0
2176,1,1,1,1,1,1
2177,0,0,0,0,0,0
2178,0,0,0,0,0,1
2179,0,1,0,0,0,0
2180,0,0,1,0,0,0
2181,1,0,0,1,0,0
2182,0,0,0,0,0,1
2183,0,0,0,0,0,0
2184,0,0,0,0,0,0
2185,0,0,0,0,0,0
2186,1,1,0,1,1,1
2187,1,1,1,0,1,1
2188,1,1,1,1,1,1
2189,1,1,1,0,1,0
2190,0,0,0,1,0,0
2191,1,0,0,0,0,0
2192,1,1,1,1,1,1
2193,0,0,0,0,0,0
2194,0,0,0,0,0,0
2195,0,0,0,0,0,0
2196,0,0,0,0,0,0
2197,0,0,0,0,0,0
2198,1,1,1,1,1,0
2199,0,0,0,0,0,0
2200,0,0,0,0,0,0
2201,1,1,1,1,1,1
2202,0,0,0,0,0,0
2203,0,0,0,1,1,0
2204,0,0,0,1,0,0
2205,1,1,1,1,1,1
2206,1,1,1,1,1,1
2207,0,0,0,0,0,0
2208,1,0,1,1,1,1
2209,0,0,0,0,0,0
2210,1,0,1,1,1,1
2211,1,1,1,1,1,0
2212,0,1,1,1,1,1
2213,0,0,0,0,0,0
2214,1,1,1,0,1,1
2215,1,1,1,1,1,1
2216,0,0,0,0,0,0
2217,1,1,1,1,1,1
2218,0,0,0,1,0,0
2219,1,1,1,1,1,1
2220,0,0,1,0,0,0
2221,1,0,1,1,1,1
2222,0,0,0,0,0,1
2223,0,0,1,0,0,0
2224,1,0,0,0,0,1
2225,1,0,0,0,0,0
2226,1,0,0,0,1,0
2227,0,0,0,0,1,1
2228,1,1,0,0,0,1
2229,0,0,0,0,0,0
2230,0,0,0,0,0,0
2231,1,1,1,0,1,1
2232,0,0,0,0,0,0
2233,1,1,1,1,1,1
2234,1,1,1,1,1,1
2235,0,0,0,0,0,0
2236,0,0,0,0,1,0
2237,1,1,0,0,1,1
2238,0,0,0,0,1,0
2239,0,0,0,0,0,0
2240,0,0,0,0,0,0
2241,1,1,1,1,1,1
2242,0,0,0,0,0,0
2243,0,0,0,0,0,0
2244,1,1,1,1,1,1
2245,0,1,1,1,0,1
2246,0,0,0,0,0,0
2247,0,0,0,0,0,0
2248,1,1,1,1,0,1
2249,0,0,0,0,0,0
2250,0,1,0,0,1,0
2251,0,0,0,0,0,0
2252,1,0,1,1,0,1
2253,1,0,0,0,0,0
2254,1,0,0,1,1,1
2255,1,1,1,1,1,1
2256,0,0,0,0,0,0
2257,0,0,0,0,0,1
2258,1,0,0,1,0,0
2259,0,0,0,0,0,0
2260,0,0,0,0,0,0
2261,1,1,1,1,1,1
2262,0,1,0,1,0,0
2263,1,1,0,0,1,1
2264,0,0,0,0,0,0
2265,0,0,0,0,0,0
2266,0,0,0,0,1,0
2267,0,0,1,1,0,0
2268,0,1,1,1,1,1
2269,0,1,0,0,0,0
2270,0,0,1,0,0,0
2271,0,1,1,0,0,0
2272,0,0,0,0,0,0
2273,0,0,0,0,0,0
2274,0,0,0,0,0,0
2275,1,1,1,1,1,1
2276,0,0,0,0,0,0
2277,1,1,1,1,1,1
2278,0,0,0,0,0,0
2279,0,0,0,0,0,0
2280,1,0,0,0,0,0
2281,0,0,0,0,0,0
2282,0,1,0,0,1,0
2283,0,0,0,0,0,0
2284,0,0,0,0,0,1
2285,0,1,0,0,1,0
2286,0,1,1,0,0,0
2287,1,1,0,0,1,1
2288,1,0,0,0,0,0
2289,0,0,0,0,0,1
2290,0,0,0,0,1,0
2291,0,0,0,0,0,0
2292,0,0,0,0,0,0
2293,0,0,0,0,1,0
2294,0,0,0,0,0,0
2295,0,0,0,1,0,0
2296,0,0,0,1,0,0
2297,0,0,0,0,0,0
2298,1,0,0,0,0,0
2299,0,0,0,0,0,0
2300,0,1,0,0,0,0
2301,1,0,1,1,1,1
2302,0,0,0,0,0,0
2303,0,0,0,0,0,0
2304,0,0,0,0,1,0
2305,1,1,1,1,1,1
2306,1,0,0,1,0,0
2307,0,1,1,0,0,0
2308,0,0,1,1,0,0
2309,1,0,0,0,0,1
2310,0,0,0,0,0,0
2311,1,0,0,0,0,0
2312,1,1,1,1,1,0
2313,0,0,1,0,0,0
2314,1,1,1,1,1,1
2315,1,1,1,1,1,1
2316,0,0,0,0,0,0
2317,0,0,0,0,0,0
2318,1,1,0,0,0,0
2319,0,1,0,0,0,0
2320,0,1,0,1,0,0
2321,1,1,1,1,1,1
2322,1,1,1,1,1,1
2323,0,0,0,0,0,0
2324,0,0,0,0,0,1
2325,0,1,0,1,1,1
2326,1,1,0,0,1,1
2327,1,1,1,1,1,0
2328,0,0,0,0,0,1
2329,0,0,0,0,1,0
2330,0,0,0,0,1,0
2331,0,0,0,0,0,0
2332,0,0,0,0,0,0
2333,1,0,0,0,0,0
2334,1,0,0,0,0,1
2335,0,0,0,0,0,0
2336,0,1,1,0,1,1
2337,0,1,0,0,0,1
2338,1,0,0,1,0,0
2339,0,0,0,0,0,0
2340,0,0,0,0,0,0
2341,1,0,1,1,1,1
2342,0,0,0,0,0,0
2343,0,0,0,0,0,0
2344,1,0,0,0,0,1
2345,1,1,1,1,1,1
2346,0,0,0,0,0,0
2347,0,0,1,0,0,0
2348,0,0,0,0,0,0
2349,0,0,0,0,0,1
2350,1,1,0,0,0,0
2351,0,0,0,1,0,0
2352,1,1,1,1,1,1
2353,0,0,0,0,0,0
2354,1,1,1,1,1,1
2355,1,1,1,1,1,1
2356,0,0,0,0,1,0
2357,1,1,1,1,1,1
2358,1,1,0,0,0,0
2359,0,0,0,0,0,0
2360,0,0,0,0,0,0
2361,0,0,0,0,1,0
2362,0,0,0,0,0,0
2363,0,0,1,0,1,0
2364,0,0,0,1,0,0
2365,0,0,0,0,0,0
2366,0,0,0,0,0,0
2367,0,0,0,0,0,0
2368,0,0,0,0,0,0
2369,0,0,0,0,0,0
2370,0,1,1,1,1,1
2371,0,0,1,0,0,0
2372,1,1,1,1,1,1
2373,0,0,0,0,1,0
2374,0,0,0,0,0,0
2375,0,0,0,0,0,1
2376,0,0,0,0,0,0
2377,0,1,0,0,0,0
2378,1,1,1,1,1,1
2379,0,0,0,0,0,1
2380,1,1,1,1,1,1
2381,1,1,1,1,1,1
2382,1,0,1,1,1,1
2383,1,1,1,1,1,1
2384,0,1,0,0,0,0
2385,0,0,0,0,0,0
2386,0,0,0,0,0,0
2387,0,0,0,0,0,0
2388,0,1,0,0,0,0
2389,1,1,1,1,1,1
2390,0,0,0,0,0,0
2391,0,0,0,0,0,0
2392,0,0,1,0,0,1
2393,1,1,0,0,0,1
2394,0,0,0,1,0,0
2395,1,1,1,1,1,1
2396,0,0,0,0,1,0
2397,1,0,0,0,0,0
2398,0,0,0,0,1,0
2399,0,0,0,0,1,0
2400,0,0,1,0,0,0
2401,0,0,0,0,0,0
2402,0,0,0,0,0,0
2403,0,0,0,0,0,0
2404,1,0,0,0,0,0
2405,0,0,0,0,0,0
2406,0,0,0,1,0,1
2407,0,0,0,0,0,0
2408,0,1,0,0,0,0
2409,1,1,1,1,1,1
2410,0,1,0,1,0,0
2411,0,0,0,0,0,0
2412,0,1,0,0,0,0
2413,0,0,0,0,0,0
2414,0,0,0,0,0,0
2415,0,0,1,0,0,0
2416,1,1,1,1,1,1
2417,0,0,0,1,1,0
2418,0,0,0,0,0,0
2419,0,0,0,1,0,0
2420,0,0,0,0,0,0
2421,0,0,0,0,0,0
2422,0,0,0,0,0,1
2423,1,1,1,0,0,1
2424,0,0,0,0,0,0
2425,0,0,0,0,0,1
2426,1,1,1,1,1,1
2427,0,0,0,0,0,0
2428,1,1,1,1,1,1
2429,0,0,0,1,0,0
2430,1,1,1,1,1,1
2431,0,0,0,1,0,0
2432,1,1,1,1,1,1
2433,1,1,1,1,1,1
2434,0,0,0,0,1,0
2435,0,1,0,1,0,1
2436,0,1,0,0,0,0
2437,1,0,0,0,0,0
2438,0,0,0,0,0,0
2439,0,0,1,0,0,0
2440,0,0,0,0,0,1
2441,0,0,0,0,0,0
2442,0,0,0,0,1,0
2443,1,1,1,1,1,1
2444,1,1,1,1,1,1
2445,0,1,0,0,0,0
2446,0,0,0,0,0,0
2447,0,0,0,0,0,0
2448,0,0,0,0,1,0
2449,0,0,0,0,0,0
2450,0,0,0,0,0,1
2451,0,0,1,1,0,0
2452,0,1,1,0,1,0
2453,0,0,0,0,0,0
2454,0,0,0,0,0,0
2455,0,1,0,0,0,0
2456,0,0,0,0,0,0
2457,0,0,0,0,0,0
2458,0,0,0,0,0,0
2459,0,0,0,0,1,0
2460,0,0,0,0,0,0
2461,0,1,1,1,1,1
2462,1,1,1,1,1,1
2463,0,0,0,0,0,0
2464,0,0,0,0,0,0
2465,0,0,0,0,0,0
2466,0,0,0,0,0,0
2467,0,0,0,0,0,0
2468,0,0,0,0,1,0
2469,1,0,0,0,0,0
2470,0,1,0,0,0,0
2471,0,0,0,0,0,0
2472,1,1,1,1,1,1
2473,1,1,0,1,1,1
2474,1,1,1,1,1,1
2475,0,0,0,0,0,0
2476,1,1,1,1,0,0
2477,0,0,0,0,0,0
2478,0,1,1,0,1,1
2479,0,0,1,0,0,0
2480,1,1,1,1,0,1
2481,0,1,0,0,0,0
2482,1,1,1,1,1,1
2483,0,0,1,0,1,1
2484,0,0,0,0,0,0
2485,0,0,0,0,0,0
2486,1,1,1,0,1,0
2487,0,0,0,0,0,0
2488,1,0,1,1,0,1
2489,0,0,0,0,0,0
2490,0,1,0,0,0,0
2491,0,1,0,0,0,0
2492,0,0,0,0,0,0
2493,1,0,1,1,1,1
2494,0,0,0,0,0,0
2495,0,0,0,0,0,0
2496,0,1,0,0,0,0
2497,0,1,0,0,0,0
2498,1,1,1,1,1,1
2499,1,1,1,1,1,1
2500,0,0,0,0,0,0
2501,1,1,1,1,0,0
2502,1,1,1,1,1,1
2503,0,0,0,0,0,0
2504,1,1,0,1,1,1
2505,0,0,0,0,0,0
2506,0,0,0,0,0,1
2507,1,1,1,1,1,0
2508,0,0,0,0,0,0
2509,1,1,1,1,1,1
2510,1,1,1,1,0,1
2511,0,0,0,0,0,0
2512,1,1,1,1,0,0
2513,0,0,0,0,0,0
2514,0,1,0,1,0,0
2515,1,0,0,0,0,0
2516,1,1,1,1,1,1
2517,0,0,0,0,0,0
2518,0,1,0,0,0,0
2519,0,0,0,0,0,0
2520,1,0,1,1,1,1
2521,0,0,0,0,0,0
2522,1,0,0,0,0,0
2523,0,1,0,0,0,0
2524,0,0,0,0,0,0
2525,1,1,0,1,1,1
2526,1,0,0,0,0,0
2527,0,0,1,0,1,0
2528,1,1,1,1,1,1
2529,0,0,0,0,0,0
2530,1,1,0,0,1,1
2531,0,0,0,0,0,0
2532,0,1,1,1,1,1
2533,0,0,0,0,0,0
2534,0,0,0,0,0,1
2535,1,1,1,1,1,1
2536,1,1,1,1,1,1
2537,1,1,1,1,1,1
2538,0,0,0,1,0,0
2539,1,1,1,1,1,1
2540,1,1,1,1,0,1
2541,0,0,0,0,0,0
2542,1,1,1,1,1,1
2543,1,1,1,1,1,0
2544,0,0,0,0,0,0
2545,0,0,0,0,0,1
2546,0,0,0,0,0,0
2547,0,0,0,0,0,0
2548,0,0,0,0,0,0
2549,0,0,0,0,0,0
2550,0,0,0,0,0,1
2551,0,0,0,1,0,0
2552,1,0,0,0,0,0
2553,1,1,1,1,0,0
2554,1,0,1,1,1,0
2555,0,0,0,0,0,0
2556,1,1,1,1,1,1
2557,0,0,0,0,0,0
2558,0,0,0,0,0,0
2559,0,0,0,0,0,0
2560,0,0,0,1,0,0
2561,1,1,1,1,1,0
2562,1,1,1,1,1,1
2563,0,1,1,0,0,0
2564,0,0,1,0,0,0
2565,0,0,1,0,0,0
2566,0,0,0,0,0,0
2567,0,0,0,0,0,0
2568,0,0,0,0,0,0
2569,1,1,1,1,1,1
2570,1,1,1,1,1,1
2571,1,1,0,0,0,0
2572,1,1,1,1,0,1
2573,0,1,0,0,0,0
2574,0,0,0,0,0,0
2575,0,1,1,0,0,0
2576,0,0,0,0,0,0
2577,0,0,1,1,1,1
2578,0,0,0,0,0,0
2579,0,0,0,0,0,0
2580,0,0,0,0,1,0
2581,0,0,0,0,0,0
2582,1,1,0,1,1,1
2583,0,0,0,0,0,0
2584,0,1,0,0,0,1
2585,0,0,0,0,0,0
2586,0,0,0,0,0,1
2587,0,0,0,0,0,0
2588,0,0,0,0,1,0
2589,0,0,0,0,0,1
2590,1,1,1,1,1,1
2591,1,1,1,1,1,1
2592,1,1,1,0,1,1
2593,0,1,0,0,0,0
2594,0,0,0,1,0,0
2595,1,1,0,0,0,0
2596,1,1,1,1,1,1
2597,1,0,0,1,0,0
2598,0,0,0,0,0,0
2599,0,0,1,0,0,0
2600,0,0,0,0,0,0
2601,0,0,0,0,0,0
2602,1,0,0,0,0,0
2603,1,1,1,1,1,1
2604,0,0,0,0,0,0
2605,0,0,0,0,0,0
2606,0,0,0,0,0,0
2607,0,0,0,0,1,0
2608,0,0,0,0,0,0
2609,1,1,0,1,1,1
2610,0,0,0,0,0,0
2611,1,1,1,1,1,0
2612,0,0,0,1,0,0
2613,0,0,0,0,0,0
2614,1,1,1,0,1,1
2615,0,0,0,0,1,0
2616,0,0,0,0,0,0
2617,0,0,1,0,0,0
2618,0,0,0,0,0,0
2619,1,1,1,1,1,1
2620,0,0,0,0,0,1
2621,0,1,1,1,0,0
2622,1,1,1,0,1,1
2623,0,1,0,0,0,0
2624,1,1,1,1,0,1
2625,1,0,0,0,0,0
2626,1,1,1,1,1,0
2627,0,0,1,0,0,0
2628,0,0,1,0,0,0
2629,0,0,0,0,0,1
2630,0,0,0,0,0,0
2631,0,0,0,0,0,1
2632,1,1,1,1,1,1
2633,0,0,1,0,0,0
2634,0,0,0,0,0,0
2635,1,1,1,1,1,1
2636,0,0,0,0,0,0
2637,0,1,1,0,1,1
2638,1,1,0,1,1,1
2639,1,1,1,1,1,1
2640,1,1,1,1,1,1
2641,0,0,0,0,0,0
2642,0,0,0,1,0,0
2643,1,1,1,1,1,1
2644,0,0,0,0,0,0
2645,0,0,0,0,0,1
2646,0,0,0,0,0,0
2647,1,1,1,1,1,1
2648,0,0,0,0,0,1
2649,0,0,0,0,0,0
2650,0,1,0,0,0,0
2651,0,0,0,0,0,0
2652,0,1,0,0,0,0
2653,0,0,0,0,0,0
2654,0,0,0,0,0,0
2655,1,1,1,1,1,1
2656,0,0,0,0,0,0
2657,1,1,1,1,1,0
2658,1,1,1,1,1,1
2659,0,0,0,0,0,0
2660,0,0,0,0,0,1
2661,0,0,0,0,0,1
2662,1,1,1,1,1,1
2663,1,0,0,0,0,1
2664,1,0,0,0,0,0
2665,0,0,0,0,0,1
2666,0,0,0,0,0,1
2667,0,0,0,0,1,0
2668,0,0,0,0,0,0
2669,1,1,1,1,1,1
2670,1,0,0,0,0,0
2671,0,0,0,0,0,1
2672,0,1,1,0,0,0
2673,1,1,1,0,1,0
2674,0,0,1,0,0,0
2675,1,1,1,1,1,1
2676,0,0,0,0,0,0
2677,0,0,1,0,0,0
2678,1,0,0,0,0,0
2679,0,0,1,0,0,0
2680,0,1,0,0,0,0
2681,0,0,0,0,1,0
2682,1,1,1,1,1,0
2683,0,0,1,0,0,0
2684,0,0,0,0,0,0
2685,0,0,0,0,1,1
2686,0,0,0,1,0,0
2687,0,0,0,0,1,0
2688,0,0,1,0,0,0
2689,0,0,0,0,0,0
2690,0,0,0,0,0,0
2691,0,0,0,1,0,0
2692,0,0,0,0,0,0
2693,1,1,0,0,0,0
2694,0,0,0,0,0,0
2695,1,1,1,1,1,0
2696,0,0,0,0,0,0
2697,0,0,1,0,0,0
2698,0,0,0,0,0,0
2699,1,1,1,1,1,1
2700,1,1,1,1,1,1
2701,0,0,0,1,0,0
2702,1,1,1,1,1,1
2703,0,0,0,0,0,0
2704,0,0,0,1,0,0
2705,1,1,1,1,1,1
2706,1,1,1,1,0,1
2707,0,0,0,0,0,0
2708,1,0,1,0,1,0
2709,0,0,0,0,0,0
2710,0,0,0,0,1,1
2711,1,1,1,0,1,1
2712,0,0,0,0,0,0
2713,0,0,0,0,0,0
2714,0,0,0,0,1,1
2715,0,0,0,0,0,0
2716,0,0,0,1,0,0
2717,0,0,0,0,0,0
2718,1,1,1,1,1,1
2719,1,1,1,1,1,1
2720,1,0,0,0,1,0
2721,1,1,1,1,1,1
2722,1,1,1,1,1,1
2723,1,1,1,1,0,1
2724,0,0,0,0,0,0
2725,0,0,0,0,0,0
2726,1,0,0,0,1,0
2727,0,0,0,0,0,0
2728,0,0,0,0,0,0
2729,0,0,0,0,1,0
2730,0,0,1,0,0,0
2731,1,1,1,1,1,1
2732,0,0,0,0,1,0
2733,1,0,0,1,0,0
2734,1,1,1,0,1,1
2735,1,1,1,1,1,1
2736,1,1,1,1,1,1
2737,1,1,1,1,0,1
2738,0,0,0,0,0,0
2739,0,1,1,0,1,1
2740,0,0,0,0,0,0
2741,0,0,0,0,0,0
2742,0,0,1,0,0,0
2743,0,0,0,0,0,0
2744,0,0,0,0,0,0
2745,0,0,0,0,0,0
2746,1,1,1,1,1,1
2747,0,0,0,0,0,0
2748,0,0,0,0,0,0
2749,1,1,1,1,1,1
2750,0,0,0,0,0,0
2751,0,0,0,1,0,0
2752,0,0,0,0,0,0
2753,0,0,0,0,0,0
2754,1,0,0,0,1,0
2755,1,1,1,1,1,1
2756,0,0,0,0,0,0
2757,0,0,0,0,1,0
2758,1,1,1,1,1,1
2759,1,1,1,1,1,1
2760,0,0,0,0,0,0
2761,0,0,1,0,0,0
2762,0,0,0,0,0,0
2763,0,0,0,0,1,0
2764,0,0,0,1,0,0
2765,0,0,0,0,0,0
2766,1,0,1,1,1,1
2767,0,0,0,0,1,0
2768,0,0,0,0,0,0
2769,0,0,0,0,0,0
2770,0,0,0,0,0,0
2771,0,0,0,0,0,0
2772,0,1,0,0,0,1
2773,1,1,1,1,1,1
2774,0,0,0,0,1,0
2775,0,0,1,1,0,0
2776,0,0,0,0,0,0
2777,0,0,0,0,0,0
2778,0,0,1,0,0,0
2779,0,0,0,0,0,1
2780,0,0,0,0,1,0
2781,0,0,0,0,0,0
2782,1,1,0,1,1,1
2783,0,1,1,1,1,1
2784,0,1,0,1,0,1
2785,1,1,1,1,1,1
2786,0,0,0,0,0,0
2787,1,1,1,1,1,1
2788,0,0,0,0,0,1
2789,0,1,1,1,1,1
2790,1,1,1,1,1,1
2791,1,1,1,1,1,1
2792,1,0,1,0,1,1
2793,0,0,0,0,0,1
2794,0,0,0,0,1,0
2795,0,0,0,1,0,0
2796,0,0,0,0,1,0
2797,0,0,0,0,0,0
2798,0,0,0,1,0,0
2799,1,1,1,1,1,1
2800,0,1,0,0,1,0
2801,1,1,1,1,0,1
2802,1,0,1,1,1,1
2803,1,1,1,1,1,0
2804,1,1,1,0,1,1
2805,0,0,0,0,0,0
2806,0,1,0,1,1,1
2807,1,1,1,1,1,1
2808,0,0,0,0,0,0
2809,0,0,0,1,0,0
2810,1,1,1,0,1,1
2811,0,0,0,0,0,0
2812,0,1,0,0,0,1
2813,0,0,0,0,0,0
2814,0,0,0,0,0,0
2815,0,0,1,0,0,0
2816,1,1,1,1,1,1
2817,0,0,0,0,1,0
2818,0,0,0,1,0,0
2819,0,0,0,0,0,0
2820,0,0,0,0,0,0
2821,1,1,1,1,1,1
2822,0,0,0,0,0,1
2823,0,0,0,0,0,0
2824,0,0,0,0,0,1
2825,0,0,0,0,0,0
2826,1,0,1,1,1,0
2827,1,0,1,1,1,1
2828,0,0,0,0,0,0
2829,0,0,0,0,0,0
2830,0,0,0,0,0,0
2831,0,0,0,0,0,0
2832,0,0,0,0,0,0
2833,0,0,0,0,0,0
2834,1,0,0,0,0,0
2835,0,0,0,0,0,0
2836,1,1,1,1,1,1
2837,0,1,1,1,1,1
2838,0,0,0,0,0,1
2839,1,1,1,1,1,0
2840,0,0,0,0,0,0
2841,0,0,0,0,0,0
2842,1,1,1,1,1,0
2843,1,1,1,1,1,1
2844,1,1,1,1,1,1
2845,0,0,0,0,0,0
2846,0,0,0,0,0,0
2847,1,1,1,1,1,1
2848,0,0,0,0,0,0
2849,0,0,0,0,0,0
2850,0,1,1,0,0,0
2851,0,0,0,1,1,0
2852,0,0,0,0,0,0
2853,0,1,0,0,0,0
